sentence,aspect,category,domain,type
"بشكل عام، القهوة لها طعم مسحوق مقارنة بأكواب K المعبأة مسبقًا.",none,food#quality,food,implicit
يجب تجنب و منع شرب أي شيء يسبب الصداع .,none,NULL,food,objective
الآن إذا تمكنت فقط من العثور على بديل لذيذ للبيتزا!,none,NULL,food,objective
لقد حدث تغيير طفيف في الجودة في الآونة الأخيرة.,none,food#quality,food,implicit
"إنه حار بدرجة كافية ليكون ساخنًا، ولكن ليس ساخنًا لدرجة أن يتعين عليك توخي الحذر.",none,food#style_options,food,implicit
"لا يحتفظ متجر الحيوانات الأليفة الخاص بي بكمية كبيرة من المخزون، لذا كنت سعيدًا جدًا بالعثور عليه على أمازون!",أمازون,amazon#availability,food,explicit
مشروب الزنجبيل منعش بشكل لا يصدق في يوم صيفي حار.,مشروب الزنجبيل,food#general,food,explicit
أتمنى فقط ألا يحاولوا التظاهر بأنهم شيء آخر غير ما هم عليه - إنهم مجرد وجبات خفيفة - نتوقع بعض الجوانب السلبية,none,NULL,food,objective
أصبح تنفسي أفضل بعد الكوب الأول.,none,food#general,food,implicit
إن شرائه هنا في أمازون أرخص بكثير من متاجر الأغذية الصحية أيضًا.,أمازون,amazon#prices,food,explicit
"الأنبوب الذي يبلغ حجمه 7 أونصة صغير إلى حد ما وأتمنى أن يصنعوا حجمًا أكبر، ولكن العبوة المتعددة هي خيار لطيف لهذا السبب.",none,food#prices,food,implicit
"بالإضافة إلى النكهة، فإن هذه العلامة التجارية تبذل قصارى جهدها لتكون صديقة للبيئة.",none,food#quality,food,implicit
لقد اشتريت هذه في Whole Foods في اليوم الآخر لأنها نفدت من رقائق الشوكولاتة العادية.,none,NULL,food,objective
"إن القطع التي يتم تشكيلها وتشكيلها لتبدو مثل لحم البقر المشوي تكون طرية قليلاً ومضغية ويتم صبغ القطع الصلبة من الطعام، وهو أمر يبدو غير ضروري.",القطع,food#style_options,food,explicit
"بدلاً من شرب المشروبات الغازية التي تجعلك تشعر بمزيد من العطش، تناول علبة ليبتون جاهزة التي ستروي عطشك، وتتركك راضيًا تمامًا.",علبة ليبتون جاهزة,food#general,food,explicit
سعر رائع والشحن.,"none , الشحن","food#prices , shipment#quality",food,mixed
"لقد أوصيت بهذا المنتج لصديق رد قائلاً ""لدي Double Black Diamond ويحتاج إلى Geritol"".",none,food#recommendation,food,implicit
هذا مثل حقيبة صغيرة رائعة!,"none , none","food#style_options , food#general",food,implicit
أحبها .,none,food#general,food,implicit
سعر رائع (أرخص حتى من ما تمكنا من العثور عليه في متجر البقالة).,none,amazon#prices,food,implicit
"كنت قلقًا بشأن طلب هذا لأنه يأتي مع ثلاثة دلاء، وأنا انتقائي بعض الشيء بشأن مشروبات المارجريتا الخاصة بي -",none,NULL,food,objective
سأشتري مرة أخرى .,none,food#recommendation,food,implicit
"في عمر 13 عامًا، أصبحت متطلبة للغاية، وهذه الأشياء ستجذب انتباهها بالكامل.",none,NULL,food,objective
تحتوي كل وجبة على 100 سعرة حرارية فقط وهي وجبة خفيفة صحية رائعة.,none,food#quality,food,implicit
هذا القهوة ليس رخيصًا إلى الحد الذي يجعلك تتخلص من هذا العدد الكبير من الأكواب ولا يزال الأمر يستحق ذلك.,القهوة,food#prices,food,explicit
"إذا كنت تريد أن تتمكن من رش العسل من فوهة الزجاجة، فأنت بحاجة إلى عمل ثقب فيها بنفسك.",none,NULL,food,objective
تشيك تشيك له نكهة لطيفة وخفيفة وملمس لطيف.,"تشيك تشيك , تشيك تشيك","food#quality , food#style_options",food,explicit
عائلتي تحب هذا الكاكاو!,الكاكاو,food#general,food,explicit
"أتمنى أن أخبرك لماذا طعم هذه القهوة لذيذ جدًا، ولكن",القهوة,food#quality,food,explicit
7 .,none,NULL,food,objective
مارميت أفضل!,مارميت,food#quality,food,explicit
هذا هو المنتج الوحيد على أمازون الذي لدينا اشتراك للحصول عليه كل شهرين.,أمازون,amazon#availability,food,explicit
سمعت عن هذا في مطبخ الاختبار الأمريكي.,none,NULL,food,objective
"سأحصل عليهم فقط في WF، ما لم يذهبوا إلى نفس المكان مرة أخرى بالطبع!",none,food#recommendation,food,implicit
"أعتقد أن أحد المراجعين الآخرين الذي وصفه بنكهة ""محترقة"" قد يكون على حق.",none,NULL,food,objective
بعد تذوق هذا الحبوب أصبحت مدمنًا.,الحبوب,food#quality,food,explicit
"يقولون أن اللعبة غير صالحة للأكل ولكن إذا كانت سهلة الأكل، ربما يجب عليهم إما التفكير في جعلها صالحة للأكل أو جعلها أكثر متانة.",none,NULL,food,objective
الزوج هنا: القهوة تم تسليمها في يومين وبدا طازجًا جدًا.,"القهوة , القهوة","shipment#delivery , food#general",food,explicit
أنا بالتأكيد لن أحصل على هذا مرة أخرى.,none,food#general,food,implicit
أستطيع أن أقول ذلك أكثر الآن بعد أن نفد مخزوني واضطررت إلى استكمال عملية الشراء الخاصة بي أمازون بالركض إلى المتجر.,أمازون,amazon#availability,food,explicit
أوصي بشدة بالحفاظ على هذه الأشياء.,none,food#recommendation,food,implicit
عادةً ما أقوم بسكب هذا العسل في زجاجة مختلفة حتى أتمكن من استخدامه بسهولة أكبر.,none,NULL,food,objective
لقد كانت طازجة ومقرمشة ولها نكهة لطيفة.,none,food#quality,food,implicit
. . لكن صورة المنتج أربكتني قليلاً.,المنتج,food#general,food,explicit
لقد قمت للتو بتخزين 12 صندوقًا.,none,food#general,food,implicit
أضفت البطاطا الحلوة وقليلاً من القرفة.,none,NULL,food,objective
سيأكل زوجي الباقي كوجبة خفيفة ولن نشتريها مرة أخرى أبدًا.,none,food#general,food,implicit
من المؤكد أنه من الجيد التبديل والاستمتاع به في منتصف النهار كوجبة حلوة.,none,NULL,food,objective
"عندما حصلت على خاصتي قمت بمشاركتها مع بعض أفراد عائلتي، ومعظمهم لم يطلبوا المزيد.",none,NULL,food,objective
"شكواي الوحيدة هي أنني اشتريت حزمة مكونة من 12 قطعة بحوالي 22 - 23 دولارًا على موقع أمازون قبل بضعة أشهر، بعد الاشتراك في خدمة التوصيل العادية.",none,NULL,food,objective
"لكن على مدار آخر 3 عمليات شراء، انتهى المطاف بثلث الكيس على شكل مسحوق، والذي يلتصق في حلوق حيواناتي الأليفة.",none,food#quality,food,implicit
"في كل مرة أذهب لتجديد المخزن بهم، إما أنهم نفدوا أو لم يتبق سوى صندوقين، فأشتريهما.",none,amazon#availability,food,implicit
لحسن الحظ أنهم لن يرخصوا إنتاج الرقائق في الولايات المتحدة (لأن الرقائق لن يكون لها نفس الطعم).,none,NULL,food,objective
يقل اهتمامي بالأنواع الأخرى من القهوة كلما شربت هذه القهوة.,القهوة,food#general,food,explicit
"إن تناول الهليون في وجبة الإفطار ليس بالأمر الرائع، ولكنني سأحاوله.",none,NULL,food,objective
إنها ملونة جدًا ولكنها ليست الأفضل مذاقًا.,"none , none","food#general , food#quality",food,implicit
أستطيع أن أستمر وأستمر.,none,NULL,food,objective
"ذكرت أن قطتها لم تهتم بالسلمون الموجود فيه، ومع ذلك، فإن فكرة الطعام ممتازة.",الطعام,food#general,food,explicit
كان من الجيد العثور عليهم في عبوات تحتوي على 100 سعرة حرارية.,none,food#style_options,food,implicit
جرب حساء الكسكس بالكاري والعدس وبهارات النيل اليوم وانغمس في رائحة فريدة من نوعها قادمة من النصف الآخر من العالم.,حساء الكسكس بالكاري والعدس وبهارات النيل,food#recommendation,food,explicit
العنبر المتوسط من الدرجة A من Hidden Springs Maple Vermont رائع بكل بساطة.,العنبر المتوسط من الدرجة A,food#quality,food,explicit
"لا أزال غير قادر على معرفة ذلك، هناك شيء مفقود، لا بأس، ليس رائعًا.",none,food#general,food,implicit
"يحصل طفلاي من فصيلة البابيون على واحدة من هذه كل مساء بعد نزهتهما، وهما يحبانها!",none,food#general,food,implicit
"لقد طلبت هذه الباقة ليتم تسليمها في عيد ميلاد ابنتي، 17 أغسطس.",none,NULL,food,objective
babycok سهل الاستخدام ويقوم بعمل رائع حتى مع الجزر والأطعمة الصلبة الأخرى.,babycok,food#quality,food,explicit
إنه يحتوي على توازن جيد بين النكهات ولكنه لا يزال جريئًا في نفس الوقت.,none,food#quality,food,implicit
أشربه يوميا .,none,NULL,food,objective
لقد جربت العديد من الأنواع وهذا النوع هو رقم 1 يليه اختيار جيرميا ثم الفاصوليا الخضراء وميرليتا.,none,food#quality,food,implicit
لقد كانت قططي تتناول نظام Hill's Science الغذائي منذ عودتها إلى المنزل وهي قطط صغيرة.,none,NULL,food,objective
لقد وجدت هذه التلميحة الصغيرة في كتاب الشفاء البديل.,none,food#general,food,implicit
مجرد تنبيه .,none,NULL,food,objective
مضحك جداً,none,NULL,food,objective
"وبعد ذلك، قمت بـ""علاجهم"" بأرجل الضفادع المقلية!",none,NULL,food,objective
- ) أحب هذا تمامًا المنتج!,المنتج,food#general,food,explicit
أشعر أنني بحالة جيدة جدًا عندما أقدم له هذا الطعام عالي الجودة وأنا سعيد لأن طفلي الذي يأكل بشكل انتقائي يريد شيئًا مفيدًا جدًا له.,none,food#quality,food,implicit
"أفضّل أن يكون أقوى قليلاً، ولكن بشكل عام يعد هذا المنتج رائعًا منتج للسفر والتخييم.",منتج,food#general,food,explicit
لقد صنعنا وعاءً لحفلة عشاء وأعطاه الجميع الإبهام للأعلى!,none,NULL,food,objective
لقد كان من الرائع أن أتمكن من تناول فنجان حقيقي من القهوة في غرفتي!,none,food#general,food,implicit
"أنا أحب هذا المنتج كثيرًا، ولكن سعره 6 دولارات.",المنتج,food#general,food,explicit
لقد فوجئت بأنه كان هناك وسهل الطلب من خلاله أمازون.,أمازون,amazon#availability,food,explicit
يأتي هذا القهوة مطحونًا مسبقًا بشكل مثالي لمشروبات الإسبريسو.,القهوة,food#quality,food,explicit
"نظرًا لأن هذا الدقيق يحتوي على بعض الحبوب الكاملة، فإن المنتجات التي أخبزها به تكون أغمق قليلاً في اللون وأكثر خشونة في الملمس من شيء مصنوع من دقيق القمح الأبيض متعدد الأغراض، لكننا لم نجد الاختلافات مثيرة للاعتراض.",المنتجات,food#style_options,food,explicit
كان هذا ليكون - 1 إذا كان ذلك ممكنا.,none,NULL,food,objective
"أنا لست ناقدًا أو خبيرًا في الطعام بأي حال من الأحوال، ولكن هذه تافي - إيتس هي الحلوى اللذيذة الأكثر إدمانًا التي تناولتها منذ سنوات!",تافي - إيتس,food#quality,food,explicit
سأطلب المزيد!,none,NULL,food,objective
أعترف بأنني مدمن على أغلب Kind Bars .,Kind Bars,food#general,food,explicit
"على أية حال، عندما تضع النعناع في فمك لأول مرة لن تجد أي طعم.",النعناع,food#quality,food,explicit
لم يكن لدي حقيبة لم يكن أداؤها جيدًا.,none,food#general,food,implicit
هذه رقائق مذهلة.,رقائق,food#general,food,explicit
ملاحظة .,none,NULL,food,objective
لقد التقطت والدتي هذا طعام نيومان لأنه كان متوفرًا في متجر البقالة.,طعام نيومان,food#general,food,explicit
"أنها قديمة، كدمات ومطبوخة أكثر من اللازم.",none,food#general,food,implicit
أضفت المعكرونة والخضروات إلى الحساء دون إضافة ملح إضافي.,none,NULL,food,objective
"أحب هذا المنتج أكثر من منتج نيومان العادي، لأنه يحتوي على مكونات أقل.",none,food#general,food,implicit
"كأحد أفضل خبراء جوز الهند، أستطيع أن أخبرك أن هذا المنتج لذيذ. رقائق عريضة مقرمشة وحلوة قليلاً.","المنتج , المنتج","food#quality , food#style_options",food,explicit
"لها نكهة رائعة - نظيفة، طبيعية، فاكهية وليست صناعية.","none , none","food#quality , food#general",food,implicit
"يمضغ كل شيء آخر في المنزل، على أية حال.",none,food#general,food,implicit
"ولكن بعد ذلك، الكلب يحب ذلك!",none,food#general,food,implicit
لقد وجدت أيضًا أن هذا الشاي متسامح بشكل خاص مع الإفراط في التخمير.,الشاي,food#quality,food,explicit
"أريد أن أصدق أن كونه عضويًا يجعله ذو جودة أفضل، لكن مذاقه يشبه شراب القيقب الطبيعي.",none,food#quality,food,implicit
لقد اشترينا له مجموعة متنوعة عبر الإنترنت وسمحنا له باختيار المنتج الذي يعجبه أكثر وكان هذا هو المنتج.,none,NULL,food,objective
إنه يحافظ على السلام في منزلنا ورائحته رائعة!,none,food#general,food,implicit
"أقوم غالبًا بخلط هذا شاي مع النعناع المتساقط أو الياسمين الأخضر أو غيرها من أوراق الأعشاب السائبة شاي لأنه على الرغم من أنه جيد جدًا بمفرده، إلا أن الشاي الأخضر العادي شاي يمكن أن يصبح مملًا يومًا بعد يوم.","شاي , none","food#style_options , food#quality",food,mixed
جسدك والبيئة سوف تشكرك!,none,NULL,food,objective
"سعر رائع، صفقة رائعة، حبوب رائعة.","none , none , none","food#prices , food#general , amazon#prices",food,implicit
لقد التقطت هذا في متجر للمواد الغذائية عندما كنت في سانت.,none,NULL,food,objective
يتم تعبئتها بشكل ملائم في أكياس صغيرة بحيث يسهل حملها وأخذها معنا عندما نركب.,none,shipment#quality,food,implicit
تحتوي على صمام أحادي الاتجاه على الكيس لدفع الهواء للخارج.,none,shipment#quality,food,implicit
موقع الفندق قريب من كل شيء مثل التسوق والترام وما إلى ذلك.,موقع الفندق,location#general,hotel,explicit
"كان لدينا 3 غرف، جميعها تحتوي على سريرين، بهذا السعر",none,hotel#prices,hotel,implicit
نظيف وجديد فندق,"فندق , فندق","hotel#cleanliness , hotel#quality",hotel,explicit
"ودود الموظفين، جميل الغرفة ومحيط هادئ.","الموظفين , الغرفة , الغرفة","service#general , rooms#design_features , rooms#comfort",hotel,explicit
يقع الفندق في موقع جيد على بعد مسافة قصيرة سيراً على الأقدام من المدينة المحرمة.,none,NULL,hotel,objective
"رائع لقد عدت للتو من إقامة لمدة ثلاث ليالٍ في NY Palace، ويجب أن أقول إنني حقًا لا أفهم سبب عدم وجود هذا المكان ضمن أول 20 مكانًا في مدينة نيويورك.",NY Palace,hotel#general,hotel,explicit
كان الطقس جميلا والشواطئ رائعة,none,NULL,hotel,objective
لقد بقيت في أماكن أجمل بكثير بنفس السعر.,none,NULL,hotel,objective
تم منحنا غرفة هادئة لطيفة غرف في الطابق السادس تطل على حمام السباحة الخاص بالفندق المجاور.,"غرفة , غرفة","rooms#general , rooms#comfort",hotel,explicit
مسافة قصيرة بالسيارة إلى استوديوهات يونيفرسال.,استوديوهات يونيفرسال,location#general,hotel,explicit
لن نعود إلى هناك .,none,hotel#general,hotel,implicit
جيد للتوقف,none,hotel#miscellaneous,hotel,implicit
"بوفيه الإفطار ليس جيدًا، والموقع ربما يكون غير جيد بعض الشيء.","بوفيه الإفطار , الموقع","food_drinks#quality , location#general",hotel,explicit
"رائع الخدمة أنا وكيل سفر أقوم بحجز الفنادق في جميع أنحاء العالم، لذلك نحن دقيقون للغاية.",الخدمة,service#general,hotel,explicit
"هذا مكان صغير، قريب من كل ما قد ترغب في رؤيته، حتى القبعات القديمة من باريس.",none,location#general,hotel,implicit
لن أتردد في البقاء هنا مرة أخرى.,none,NULL,hotel,objective
لا شيء هو نفسه تماما مرة أخرى,none,NULL,hotel,objective
لا ننتظر حتى نتمكن من زيارة المكان مرة أخرى.,none,hotel#general,hotel,implicit
الشيء الوحيد هو أنه يمكنك سماع القطارات في الغرفة,غرفة,rooms#comfort,hotel,explicit
يقع على مسافة قصيرة سيرًا على الأقدام من هايد بارك ومتحف التاريخ الطبيعي.,none,location#general,hotel,implicit
شكرا جزيلا على لطفكم وكرم الضيافة - وخاصة المساعدة في الحصول على تأشيراتنا!,none,service#general,hotel,implicit
الغرفة كانت كبيرة ومريحة ولكنها كانت تفوح منها رائحة السجائر بكثرة.,"الغرفة , الغرفة , الغرفة","rooms#design_features , rooms#comfort , rooms#quality",hotel,explicit
التصميم الداخلي الذكي-,none,NULL,hotel,objective
رواغ!,none,NULL,hotel,objective
استرخي مع معالج الانعكاسات!,none,NULL,hotel,objective
"قمت بإجراءات الدخول إلى فندق Sheritan أولاً وغادرت مباشرة - مكان مثير للاشمئزاز - غرف محبطة، في حاجة ماسة إلى التجديد وصاخبة للغاية أيضًا (تم وضعنا في غرفة بجوار محطة الحافلات!).",none,NULL,hotel,objective
الغرف مذهلة بتصميمها الحديث وعمليتها.,الغرف,rooms#quality,hotel,explicit
الميزة الإيجابية لهذا الفندق (بجانب الموقع الرائع) هي مكتب الاستقبال / فريق الإدارة.,"الموقع الرائع , مكتب الاستقبال , فريق الإدارة","location#general , service#general , service#general",hotel,explicit
"لقد أقمت في هذا (الفندق 3) بسبب موقعه المركزي، ووجدت أن (الفندق 3) مثالي بالنسبة لي.","الفندق , الفندق","hotel#general , location#general",hotel,explicit
"كان السرير مريحًا للغاية، غرفة كانت هادئة وكانت تحتوي على جميع وسائل الراحة الضرورية بما في ذلك خدمة الإنترنت عالية السرعة المجانية.","none , غرفة , none","room_amenities#comfort , rooms#comfort , facilities#general",hotel,mixed
الضغط. المناشف كانت سميكة وناعمة للغاية. لا يوجد حمام سباحة. الشيء السيئ الوحيد في هذا الفندق هو أنه متصل بساحة مجمع مكاتب أمريكا الذي يُغلق في عطلات نهاية الأسبوع. لذا فإن جميع المتاجر غير مفتوحة. يوجد حلبة للتزلج على الجليد مفتوحة للتزلج المحدود. ادفع 20 دولارًا مقابل خدمة صف السيارات ما لم تكن تخطط للقيادة إلى أجزاء أخرى من دالاس. يقع قطار دارت على بعد كتلتين فقط من الباب الأمامي.,"المناشف , حمام سباحة , none","room_amenities#quality , facilities#general , location#general",hotel,mixed
"لا أوصي المرضى الآخرين في المستشفى القريب بالإقامة في هذا الفندق، ولا يقدم الفندق خدمة ودية للمتصلين من الضيوف.",none,NULL,hotel,objective
كانت الأسرة رائعة. أقمت في Best Western Coconut Waikiki لمدة ليلتين فقط.,"Western Coconut Waikiki , Western Coconut Waikiki","room_amenities#general , hotel#general",hotel,explicit
توصيات المطاعم,none,NULL,hotel,objective
"يجب أن أقول إنني أشعر بخيبة أمل كبيرة ... ذهبت إلى الفندق بسبب المراجعات واكتشفت أن الدش كان متسخًا ورائحته كريهة، فأبلغت الموظفين","الفندق , الدش","hotel#general , room_amenities#quality",hotel,explicit
لانغهام الإقامة كان من المفترض أن نحصل على غرفة ممتازة.,لانغهام,hotel#general,hotel,explicit
الفندق مركزي للغاية ونظيف.,"الفندق , الفندق","location#general , hotel#cleanliness",hotel,explicit
الآن لدي فكرة كيف يمكن لبعض الناس أن يكرهوا هذا الفندق.,none,NULL,hotel,objective
كانت غرفتنا كبيرة ونظيفة وكانت تحتوي على تكييف جيد.,none,NULL,hotel,objective
"كانت غرفتنا  شديدة الرطوبة وصاخبة، وقد يكون ذلك مرتبطًا بالتركيب الهيكلي لممتلكات الفندق.","غرفتنا , غرفتنا","rooms#general , rooms#comfort",hotel,explicit
بشكل عام كانت تجربة جيدة جدًا وأود أن أوصي بهذا الفندق.,الفندق,hotel#general,hotel,explicit
هناك الكثير من المطاعم والحانات اللطيفة القريبة أيضًا.,none,NULL,hotel,objective
"لقد وصلنا متأخرين لتسجيل الوصول في الفندق (قبل منتصف الليل بقليل)، ومع ذلك لم تكن غرفتنا  جاهزة لنا بعد.",غرفتنا.,service#general,hotel,explicit
ممتاز لقد قضينا عطلة نهاية الأسبوع هنا,none,hotel#general,hotel,implicit
ليس سيئا إلى هذا الحد.,none,NULL,hotel,objective
غرفة 4136 في منطقة القرية,غرفة,rooms#design_features,hotel,explicit
"ومع ذلك، حتى أنهم كانوا راضين عن الإقامة لأنهم وفروا المال وكان الموقع مثاليًا لأذواقنا.",الموقع,location#general,hotel,explicit
"مقابل 50 جنيهًا إسترلينيًا لليلة في وسط سان فرانسيسكو، يعد هذا فندق بالتأكيد اكتشافًا.",فندق,hotel#general,hotel,explicit
كانت آن في مكتب الاستقبال لطيفة ومتعاونة بشكل خاص.,مكتب الاستقبال,service#general,hotel,explicit
"ماكسويل لديه سحر سان فرانسيسكو القديم، أنا شخصياً أفضل سحر ماكسويل على الشعور المؤسسي لفندق كبير جديد.",ماكسويل,hotel#design_features,hotel,explicit
هذا فندق كبير فندق بيج دولي.,فندق بيج دولي,hotel#design_features,hotel,explicit
هذا هو في الواقع عمل فندق مع منطقة نظيفة ومتطورة منطقة استقبال واحترافية للغاية موظفين وحديثة الحجم غرف وحمام غرف.,"فندق , منطقة استقبال , موظفين , غرف , حمام غرف","hotel#cleanliness , facilities#design_features , service#general , rooms#design_features , rooms#design_features",hotel,explicit
لقد جعل هذا (الفندق 1) إقامتنا في سان فرانسيسكو مثالية.,الفندق,hotel#general,hotel,explicit
طاقم عمل رائع وودود وغرف نظيفة للغاية!,none,NULL,hotel,objective
تناولت الطعام في مطعم Saraceno في North End وفي مطعم The Four Seasons - كلاهما رائعان.,none,NULL,hotel,objective
"من الصعب للغاية العثور على الفندق بسبب عنوانه الغامض؛ فوفقًا لجهاز تحديد المواقع العالمي (GPS) في سيارتنا المستأجرة، لم يكن العنوان موجودًا على الإطلاق.",none,location#general,hotel,implicit
"باعتباري مسافر عمل مباشر، كان هذا المكان يشتت انتباهي الموقع، مع مستوى منخفض من الضوضاء، وهو ما كنت لأتحمله لو كنت في إجازة أيضًا، ولكن كان من الصعب ألا أشعر بالانزعاج عندما كان لدي اجتماعات في الساعة 7:30 صباحًا.",الموقع,location#general,hotel,explicit
كانت زوجتي تستخدم العكازات (أصيبت بالتواء في الركبة قبل ساعات فقط من الرحلة) وعلى الرغم من أننا كنا هناك لليلة واحدة فقط قبل رحلتنا البحرية وتم منحنا غرفة أكثر استيعابًا دون أي تكلفة إضافية!,none,service#general,hotel,implicit
"وصلت بعد رحلة شاقة من ميلانو إلى فندق Gallery Art المريح والراقي المزود بتكييف هواء من الدرجة الأولى (وهو أمر ضروري في منتصف شهر أغسطس). وعلى النقيض من الفنادق الإيطالية الأخرى التي زرتها، كان الموظفون  رائعين ومتعاونين بشكل رائع في جميع الأوقات.",الموظفون,service#general,hotel,explicit
فندق جميل وكلاسيكي مع موقع جيد,"فندق , موقع جيد","hotel#general , location#general",hotel,explicit
لائق ومريح  غرف يوفر إقامة لائقة.,"none , غرف , غرف","hotel#comfort , rooms#quality , rooms#comfort",hotel,mixed
رائع فندق أقمت في هذا الفندق الممتاز لقضاء إجازة قصيرة في المدينة.,فندق,hotel#general,hotel,explicit
لقد قضينا ثلاثة أيام هناك واتبعنا الكتيب - وهي طريقة رائعة لرؤية جميع المعالم السياحية.,none,NULL,hotel,objective
سوف نعود قريبا بالتأكيد!,none,hotel#general,hotel,implicit
"لن يفاجئك C، لكنه يغطي الأساسيات بسهولة: مع غرفة لطيفة ونظيفة غرفة وبعض الإضافات الممتعة مثل مستلزمات الاستحمام من Bath and Body Works، ومرآة مكبرة ثانية في الحمام غرفة، وما إلى ذلك.","غرفة , غرفة , غرفة","rooms#cleanliness , rooms#comfort , rooms#design_features",hotel,explicit
لقد أظهر موظفو الفندق والمدير على وجه الخصوص تفهمًا كبيرًا وخدمة عملاء ممتازة خدمة.,خدمة,service#general,hotel,explicit
الموقع رائع .,الموقع,location#general,hotel,explicit
امتدادات لاحقة,none,NULL,hotel,objective
جدير بالثناء,none,hotel#general,hotel,implicit
وأود بالتأكيد أن أوصي الناس بالبقاء هنا وسأعود بالتأكيد مرة أخرى!,none,hotel#general,hotel,implicit
كان اللوبي لطيفًا و الخدمة التي جربتها في هذا الفندق كانت ممتازة.,"اللوبي , الخدمة","hotel#design_features , service#general",hotel,explicit
"كان الفندق نظيفًا، وكان الموظفون متعاونين، وكان في موقع رائع، وجميل للغاية.","الفندق , الموظفون , موقع","hotel#cleanliness , service#general , location#general",hotel,explicit
من المدهش جدًا أن لا أحد ذكر مطعم Westway diner في شارع 9th Avenue بين شارعي 41 و42 كمكان رائع لتناول الإفطار - أو أي وجبة أخرى - فهم مفتوحون على مدار الساعة طوال أيام الأسبوع.,none,NULL,hotel,objective
كانت إقامة رائعة في عيد الشكر لقد عدت للتو من الإقامة هنا خلال عطلة عيد الشكر ... 4 ليال.,none,NULL,hotel,objective
السبب الذي جعلني أختار هذا الفندق هو قربه النسبي من هوليوود.,none,NULL,hotel,objective
أنيق وعظيم الموظفين لقد أقمت في فندق جلوبس في مايو 2005 كمسافرة وحيدة.,"فندق جلوبس , الموظفين","hotel#general , service#general",hotel,explicit
جميل فندق مع كل الضروريات.,فندق,hotel#design_features,hotel,explicit
يقع على بعد 200 متر فقط من متجر KaDeWe والمكتب السياحي في مركز أوروبا.,none,NULL,hotel,objective
عطلة عيد الشكر في مدريد,none,NULL,hotel,objective
جديد فندق مع أماكن إقامة لطيفة,فندق,hotel#general,hotel,explicit
"لم يكن من الممكن أن يكون أفضل من ذلك، لقد أقمنا لمدة 3 ليالٍ في منتصف أبريل.",none,NULL,hotel,objective
"لم أتناول الطعام في مطعم Silks الموجود في hotel، ولكن كل شيء آخر في hotel كان على أعلى مستوى.",hotel,hotel#general,hotel,explicit
"جيد فندق، رائع موقع قريب من عروض برودواي.","موقع , فندق","location#general , hotel#general",hotel,explicit
مقابل الشاطئ وعلى بعد 5 دقائق من لا رامبلاس.,none,location#general,hotel,implicit
"لقد تم الرد على طلبي للصحيفة المفقودة بقولها ""سوف تصل هنا"".",none,facilities#general,hotel,implicit
كان لدى المدير (شخص ما) الجرأة ليطلب منا الانتقال إلى غرفة أخرى حيث أن الغرفة مخصصة لشخص آخر وقال إن الموظفين السابقين الذين سجلوا وصولنا كانوا جددًا.,المدير,service#general,hotel,explicit
لقد أصبح فندق نوفوتيل واحدًا من الفنادق المفضلة لديّ - فهو يتمتع بقيمة جيدة باستمرار وموقع وتصميم جيد.,none,NULL,hotel,objective
لا يمكنك التغلب على موقع الفندق - على بعد نصف كتلة من تايمز سكوير وفي وسط كل شيء.,الفندق,location#general,hotel,explicit
مكان ممتاز!,none,hotel#general,hotel,implicit
مكان جيد للإقامة لقد أقمنا في هذا الفندق لمدة 5 أيام (22 - 28 أبريل 2006).,none,NULL,hotel,objective
ويقع أيضًا بالقرب جدًا مركز بيفرلي للتسوق.,none,NULL,hotel,objective
"الفخامة مع ابتسامة لمسة من الفخامة ولكن مع روح الدعابة وبدون ""التكلف"" الذي قد تتوقعه من مثل هذه المجموعة الشهيرة الفندق.",الفندق,hotel#quality,hotel,explicit
كانت الأسعار في البار مرتفعة (800 مل من الماء 5 جنيهات إسترلينية!). إغلاق الأبواب شرس بعض الشيء وكان هناك أصوات طرقات منتظمة عند إغلاق الأبواب (لكنها لم تمنعنا من النوم)!. قريب جدًا من مترو أنفاق تاور هيل ويسهل الوصول إلى وسط المدينة.,"none , إغلاق الأبواب , none","food_drinks#prices , service#general , location#general",hotel,mixed
"وكان رفيقاه في السفر يحملان جوازات سفرهما، ولم يتمكنا من الدخول إلى غرفتهما حتى وصل في المساء.",none,service#general,hotel,implicit
أنيق للغاية ولكنه يفتقر إلى الفندق الخدمات,الخدمات,service#general,hotel,explicit
إقامة ليلتين في الطريق إلى داتاي في لانكاوي رافلز,none,NULL,hotel,objective
لقد أقمنا في هذا (الفندق 1) مع الأصدقاء.,الفندق,hotel#general,hotel,explicit
كان الموظفين ودودين للغاية ومتعاونين.,الموظفين,service#general,hotel,explicit
"بشكل عام، أوصي بالإقامة في هذا الفندق.",الفندق,hotel#general,hotel,explicit
فندق سوفيتيل ميامي ستايل,none,NULL,hotel,objective
الموقع ممتاز ويقع على بعد دقائق فقط من قلب تايم سكوير.,الموقع,location#general,hotel,explicit
"فندقي المفضل الفندق في باريس بعد البحث في العديد من المواقع الإلكترونية بحثًا عن الفندق المثالي الفندق للاحتفال بالذكرى السنوية الفضية لزواجنا، عثرنا على فندق Duquesne Eiffel Paris.",الفندق,hotel#general,hotel,explicit
"الموقع جيد فقط، ليس كذلك",الموقع,location#general,hotel,explicit
كانت الغرف نظيفة ولكنها صغيرة جدًا.,none,NULL,hotel,objective
لم أجرب المطعم أو وجبة الإفطار.,none,facilities#general,hotel,implicit
